image,palette,size,order,radius,estimator,sample_count,mask,n_pixels,mean_deg,median_deg,p90_deg,p95_deg,p99_deg,max_deg,mean_strength
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_32,32,all,143967,1.6004164218902588,1.1200827360153198,2.5375518798828125,3.3799190521240234,20.254926681518555,78.75001525878906,0.008873439393937588
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_32_vs_steerable,32,all,143967,1.0142236948013306,0.8476538062095642,2.433377981185913,2.612738609313965,2.7672033309936523,2.8124260902404785,0.008873439393937588
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_32,32,smooth,130686,1.017650842666626,1.1200759410858154,2.2549185752868652,2.811797618865967,3.3799190521240234,4.60909366607666,0.009027172811329365
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_32_vs_steerable,32,smooth,130686,0.9811475872993469,0.7683519124984741,2.42751407623291,2.6067006587982178,2.7670953273773193,2.812323570251465,0.009027172811329365
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_64,64,all,143967,1.170656442642212,0.5575893521308899,1.682582974433899,2.8124876022338867,20.254919052124023,78.75001525878906,0.008873439393937588
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_64_vs_steerable,64,all,143967,0.5045230984687805,0.45342209935188293,1.1852290630340576,1.3040634393692017,1.393310785293579,1.406233549118042,0.008873439393937588
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_64,64,smooth,130686,0.5511139035224915,0.5575824975967407,1.1556851863861084,1.682582974433899,2.1536645889282227,3.870190143585205,0.009027172811329365
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_64_vs_steerable,64,smooth,130686,0.48638343811035156,0.4194624125957489,1.1802908182144165,1.2990559339523315,1.393310785293579,1.406233549118042,0.009027172811329365
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_180,180,all,143967,1.0057904720306396,0.37991562485694885,1.0000011920928955,2.217907190322876,20.379919052124023,79.00000762939453,0.008873439393937588
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_180_vs_steerable,180,all,143967,0.18733608722686768,0.1657140552997589,0.43257638812065125,0.46630385518074036,0.4940367341041565,0.5000039935112,0.008873439393937588
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_180,180,smooth,130686,0.37535735964775085,0.37991562485694885,0.6200855374336243,0.904819130897522,1.4569777250289917,4.091836452484131,0.009027172811329365
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_warm_colors_4096.png,low_contrast_warm_colors,4096,8,25,brute_180_vs_steerable,180,smooth,130686,0.18193934857845306,0.15138430893421173,0.43172943592071533,0.46517688035964966,0.4937690496444702,0.5000039935112,0.009027172811329365
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,steerable_atan2,0,all,143967,1.6591432094573975,0.13378974795341492,0.44726264476776123,9.410676956176758,39.96861267089844,84.75425720214844,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,steerable_atan2,0,smooth,130686,0.1849239468574524,0.1155838817358017,0.31071898341178894,0.3645545244216919,0.529114305973053,84.75425720214844,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_16,16,all,143967,3.420681953430176,1.1299182176589966,5.620084762573242,10.129915237426758,39.37992858886719,89.96037292480469,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_16_vs_steerable,16,all,143967,2.0907390117645264,1.0515280961990356,5.306933879852295,5.4903244972229,5.598446369171143,5.624988555908203,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_16,16,smooth,130686,2.0991244316101074,1.1299182176589966,5.620084762573242,5.620084762573242,5.62992000579834,89.96037292480469,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_16_vs_steerable,16,smooth,130686,2.0284087657928467,1.0097068548202515,5.318886756896973,5.4982476234436035,5.598446369171143,5.624332904815674,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_32,32,all,143967,2.4261019229888916,1.1200827360153198,2.360445022583008,10.129908561706543,39.379920959472656,85.95503997802734,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_32_vs_steerable,32,all,143967,0.9477220773696899,0.8758488297462463,2.1622138023376465,2.3177154064178467,2.7078330516815186,2.812309980392456,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_32,32,smooth,130686,1.017655611038208,1.1200759410858154,2.2549118995666504,2.2549185752868652,2.761643648147583,85.95503997802734,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_32_vs_steerable,32,smooth,130686,0.9063119292259216,0.8443514108657837,2.140772581100464,2.2675681114196777,2.6735119819641113,2.8118386268615723,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_64,64,all,143967,1.9879150390625,0.5575893521308899,1.2846876382827759,9.501640319824219,39.94241714477539,85.22686004638672,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_64_vs_steerable,64,all,143967,0.5095007419586182,0.6092119216918945,1.0115032196044922,1.1321995258331299,1.3482999801635742,1.4062540531158447,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_64,64,smooth,130686,0.5439456105232239,0.5575824975967407,1.1299182176589966,1.1299182176589966,1.5003148317337036,85.22686004638672,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_64_vs_steerable,64,smooth,130686,0.49256107211112976,0.5927716493606567,0.9996870160102844,1.0593760013580322,1.3276678323745728,1.4062540531158447,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_180,180,all,143967,1.8123881816864014,0.37991562485694885,0.6200855374336243,9.379919052124023,40.379913330078125,84.8770523071289,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_180_vs_steerable,180,all,143967,0.21384941041469574,0.19931858777999878,0.46605658531188965,0.4852098226547241,0.49691471457481384,0.49999716877937317,0.0012421247083693743
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_180,180,smooth,130686,0.3525829017162323,0.37991562485694885,0.6200787425041199,0.6200855374336243,0.7380794882774353,84.8770523071289,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,2,25,brute_180_vs_steerable,180,smooth,130686,0.21030844748020172,0.1899338960647583,0.46678879857063293,0.4853942394256592,0.49697139859199524,0.4999835193157196,0.0012372161727398634
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,steerable_atan2,0,all,143967,1.3297704458236694,0.09113521873950958,0.5043138265609741,4.095951080322266,38.597679138183594,89.98743438720703,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,steerable_atan2,0,smooth,130686,0.15652397274971008,0.07802808284759521,0.3072799742221832,0.4207567274570465,0.6708899140357971,88.70124053955078,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_16,16,all,143967,3.1193203926086426,1.1299182176589966,5.62992000579834,5.62992000579834,37.12992477416992,90.0,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_16_vs_steerable,16,all,143967,2.0863614082336426,1.3421732187271118,5.230996131896973,5.490556716918945,5.60667085647583,5.624975204467773,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_16,16,smooth,130686,2.084366798400879,1.1299182176589966,5.620084762573242,5.62992000579834,5.62992000579834,90.0,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_16_vs_steerable,16,smooth,130686,2.0162477493286133,1.2458537817001343,5.252982139587402,5.499026298522949,5.607134819030762,5.6249613761901855,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_32,32,all,143967,2.1210668087005615,1.1200827360153198,2.2549185752868652,5.620077610015869,39.374996185302734,90.0,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_32_vs_steerable,32,all,143967,1.025275707244873,0.9557073712348938,2.3567745685577393,2.4591755867004395,2.7010772228240967,2.8121187686920166,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_32,32,smooth,130686,1.0025266408920288,1.1200759410858154,2.2549118995666504,2.2549185752868652,2.80265212059021,90.0,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_32_vs_steerable,32,smooth,130686,0.9899079203605652,0.9271230697631836,2.353956460952759,2.4371070861816406,2.65396785736084,2.8121187686920166,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_64,64,all,143967,1.6830390691757202,0.5575893521308899,1.4256926774978638,3.9424126148223877,39.374996185302734,90.0,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_64_vs_steerable,64,all,143967,0.5044817924499512,0.45788905024528503,1.1769782304763794,1.2794857025146484,1.3763445615768433,1.4062198400497437,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_64,64,smooth,130686,0.5381960868835449,0.5575824975967407,1.1299182176589966,1.2259438037872314,1.682582974433899,90.0,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_64_vs_steerable,64,smooth,130686,0.48816341161727905,0.4437437355518341,1.1592333316802979,1.2759442329406738,1.3751424551010132,1.4062198400497437,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_180,180,all,143967,1.4966932535171509,0.37991562485694885,0.6200855374336243,4.000011444091797,38.37993240356445,90.0,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_180_vs_steerable,180,all,143967,0.22987163066864014,0.2640687823295593,0.45760902762413025,0.47708189487457275,0.49587857723236084,0.4999903440475464,0.0022143793758004904
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_180,180,smooth,130686,0.3384854793548584,0.37991562485694885,0.6200855374336243,0.6200855374336243,0.8415886163711548,89.0,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,4,25,brute_180_vs_steerable,180,smooth,130686,0.22865936160087585,0.2686381936073303,0.45778658986091614,0.47708189487457275,0.49587857723236084,0.4999903440475464,0.002201616996899247
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,steerable_atan2,0,all,143967,1.077850580215454,0.13477329909801483,0.6972803473472595,2.7296509742736816,30.92255210876465,89.99341583251953,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,steerable_atan2,0,smooth,130686,0.1943306177854538,0.10782819986343384,0.442968487739563,0.6114948987960815,1.020081877708435,21.925357818603516,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_16,16,all,143967,2.836747646331787,1.1299182176589966,5.620084762573242,5.62992000579834,32.62991714477539,90.0,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_16_vs_steerable,16,all,143967,2.1134626865386963,1.458860158920288,5.2385640144348145,5.474710941314697,5.586883068084717,5.624674320220947,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_16,16,smooth,130686,2.0710554122924805,1.1299182176589966,5.620084762573242,5.620084762573242,5.62992000579834,22.500001907348633,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_16_vs_steerable,16,smooth,130686,2.05151629447937,1.3878192901611328,5.249300956726074,5.475113868713379,5.586896896362305,5.623800277709961,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_32,32,all,143967,1.8227452039718628,1.1200827360153198,2.2549185752868652,3.3799190521240234,30.37992286682129,90.0,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_32_vs_steerable,32,all,143967,1.0225611925125122,1.0092356204986572,2.32684063911438,2.4240000247955322,2.6925928592681885,2.8123509883880615,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_32,32,smooth,130686,0.99336177110672,1.1200759410858154,2.2549118995666504,2.2549185752868652,3.0054471492767334,21.090368270874023,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_32_vs_steerable,32,smooth,130686,0.988801896572113,0.9512951374053955,2.3087270259857178,2.410879135131836,2.639570713043213,2.8123509883880615,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_64,64,all,143967,1.4020718336105347,0.5575893521308899,1.682582974433899,2.8125011920928955,30.9375,90.0,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_64_vs_steerable,64,all,143967,0.5448658466339111,0.49587857723236084,1.274607539176941,1.3470909595489502,1.393773078918457,1.4062403440475464,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_64,64,smooth,130686,0.5418419241905212,0.5575824975967407,1.1299182176589966,1.6735585927963257,1.7436671257019043,22.46990203857422,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_64_vs_steerable,64,smooth,130686,0.5310893654823303,0.4743019938468933,1.27623450756073,1.3470909595489502,1.392878770828247,1.4062403440475464,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_180,180,all,143967,1.209773063659668,0.37991562485694885,0.7012050151824951,2.6200878620147705,30.999996185302734,90.0,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_180_vs_steerable,180,all,143967,0.19867216050624847,0.186969593167305,0.44538572430610657,0.47217097878456116,0.49443739652633667,0.4999903440475464,0.003103733528405428
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_180,180,smooth,130686,0.33617326617240906,0.37991562485694885,0.6200855374336243,0.6200855374336243,1.1714088916778564,21.907407760620117,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,6,25,brute_180_vs_steerable,180,smooth,130686,0.19411729276180267,0.17869482934474945,0.4450756311416626,0.47197291254997253,0.4941573739051819,0.4999493658542633,0.00308185163885355
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,steerable_atan2,0,all,143967,0.9979718923568726,0.2023443579673767,0.926583468914032,2.2125372886657715,24.264402389526367,89.98281860351562,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,steerable_atan2,0,smooth,130686,0.28063228726387024,0.17002731561660767,0.6797199249267578,0.8845334053039551,1.4855668544769287,21.15584945678711,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_16,16,all,143967,2.677647590637207,1.1299182176589966,5.629913330078125,5.62992000579834,22.500001907348633,90.0,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_16_vs_steerable,16,all,143967,2.0496861934661865,1.4562510251998901,5.098531246185303,5.446324825286865,5.58171272277832,5.624578952789307,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_16,16,smooth,130686,2.066795587539673,1.1299182176589966,5.620084762573242,5.62992000579834,5.62992000579834,22.500001907348633,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_16_vs_steerable,16,smooth,130686,1.9849997758865356,1.37757408618927,5.0987091064453125,5.460845470428467,5.581787586212158,5.623042106628418,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_32,32,all,143967,1.6936242580413818,1.1200827360153198,2.5662386417388916,3.3799190521240234,23.629913330078125,90.0,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_32_vs_steerable,32,all,143967,1.0152866840362549,0.8527969121932983,2.4331729412078857,2.613081455230713,2.7670462131500244,2.812330484390259,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_32,32,smooth,130686,1.0251965522766113,1.1200759410858154,2.2549185752868652,2.8472771644592285,3.3799190521240234,22.500001907348633,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_32_vs_steerable,32,smooth,130686,0.9821938872337341,0.776329517364502,2.428309917449951,2.60845947265625,2.7665202617645264,2.812330484390259,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_64,64,all,143967,1.2591251134872437,0.5575893521308899,1.682582974433899,2.8124876022338867,24.192420959472656,90.0,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_64_vs_steerable,64,all,143967,0.50449138879776,0.4541734457015991,1.1846895217895508,1.3031072616577148,1.3928736448287964,1.4061720371246338,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_64,64,smooth,130686,0.5597531795501709,0.5575824975967407,1.1750520467758179,1.682582974433899,2.2406702041625977,22.500001907348633,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_64_vs_steerable,64,smooth,130686,0.4864107668399811,0.41906625032424927,1.1802772283554077,1.2989004850387573,1.3928736448287964,1.4061720371246338,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_180,180,all,143967,1.094876766204834,0.37991562485694885,1.0005544424057007,2.303124189376831,24.37991714477539,90.0,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_180_vs_steerable,180,all,143967,0.18713685870170593,0.1659189611673355,0.432588666677475,0.46599650382995605,0.4938136637210846,0.49999716877937317,0.003919662907719612
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_180,180,smooth,130686,0.3840869069099426,0.37991562485694885,0.6200855374336243,0.9271999001502991,1.569952130317688,21.000003814697266,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_low_contrast_mixed_chroma_4096.png,low_contrast_mixed_chroma,4096,8,25,brute_180_vs_steerable,180,smooth,130686,0.18175488710403442,0.15124770998954773,0.43155866861343384,0.4646953344345093,0.4935699701309204,0.49999716877937317,0.0038896407932043076
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,steerable_atan2,0,all,143967,1.702953815460205,0.13433615863323212,0.4416523277759552,9.692688941955566,40.43895721435547,89.31997680664062,0.014447017572820187
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,steerable_atan2,0,smooth,130686,0.13730430603027344,0.11693283915519714,0.311593234539032,0.3652375340461731,0.5229790806770325,4.347074031829834,0.014860492199659348
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_16,16,all,143967,3.4727542400360107,1.1299182176589966,5.620084762573242,11.249998092651367,41.62990951538086,88.87992095947266,0.014447017572820187
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_16_vs_steerable,16,all,143967,2.09114670753479,1.0510226488113403,5.307316780090332,5.490720748901367,5.598569393157959,5.624988555908203,0.014447017572820187
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_16,16,smooth,130686,2.0530474185943604,1.1299182176589966,5.620084762573242,5.620084762573242,5.62992000579834,7.530106067657471,0.014860492199659348
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_16_vs_steerable,16,smooth,130686,2.025695562362671,1.0075280666351318,5.3184428215026855,5.498090744018555,5.598569393157959,5.624073505401611,0.014860492199659348
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_32,32,all,143967,2.4689786434173584,1.1200827360153198,2.326164484024048,10.129915237426758,40.495079040527344,89.99508666992188,0.014447017572820187
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_32_vs_steerable,32,all,143967,0.9456887245178223,0.8743667006492615,2.1623423099517822,2.3175241947174072,2.707726240158081,2.812159776687622,0.014447017572820187
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_32,32,smooth,130686,0.9701060056686401,1.1200759410858154,2.2549118995666504,2.2549185752868652,2.726966619491577,6.000355243682861,0.014860492199659348
example_images/synthetic_nested_shapes/clean/4096/nested_star_square_oval_warm_cool_midtones_4096.png,warm_cool_midtones,4096,2,25,brute_32_vs_steerable,32,smooth,130686,0.9062336683273315,0.8430877923965454,2.140540361404419,2.2674453258514404,2.6718215942382812,2.8110804557800293,0.014860492199659348
